Index,x[m],Actual,order-10,order-50
397,1.985,0.1328871122676088,-0.22531037423668465,-0.061538100005970264
398,1.99,0.8762908870557661,0.28772768720668385,0.46075082355532526
399,1.995,1.9696387584008224,1.4713046824713523,1.6339933865839162
400,2.0,3.106521361293711,2.787190357213848,2.937750192738668
401,2.005,4.139659823025086,3.956967892352197,4.101359355520645
402,2.01,5.01991527388717,4.916671244381265,5.062379758814911
403,2.015,5.740252567195641,5.672642231867717,5.828505247804024
404,2.02,6.308609033904222,6.244284009026627,6.421640364629876
405,2.025,6.737101322946791,6.652016972944052,6.8628528733972844
406,2.03,7.038241220458222,6.923775780759639,7.169714531823624
407,2.035,7.223950129684596,7.09612831518127,7.3565634702618325
408,2.04,7.305698852587471,7.191722395849666,7.43553227490753
409,2.045,7.295141362621608,7.21287189714328,7.4178776492222545
410,2.05,7.205009221859076,7.159440154535956,7.315221934164744
411,2.055,7.050153523594455,7.037976542476883,7.14077959709325
412,2.06,6.8485905577195885,6.861642356392282,6.910770503778229
413,2.065,6.62225997855548,6.649157160343707,6.6457500941703405
414,2.07,6.396975859899242,6.424264185381449,6.371264573808414
415,2.075,6.200878687612768,6.214731378555567,6.117051491161538
416,2.08,6.0608876592842496,6.049742970510644,5.91425565111718
417,2.085,5.997529492253789,5.955126585132439,5.79157258344121
418,2.09,6.019879365403601,5.947234365103104,5.770514427170065
419,2.095,6.123075451235962,6.027974355859898,5.858321288694393
420,2.1,6.2898267994699335,6.183864604541269,6.042068278701234
421,2.105,6.495061962256186,6.389931859959703,6.291705839077164
422,2.11,6.711350922174971,6.616296267465689,6.570957770711478
423,2.115,6.913053238425537,6.834185060912278,6.844970521664371
424,2.12,7.078477909053999,7.019466201953973,7.081325642531247
425,2.125,7.190409389393608,7.153699146961015,7.252031972532343
426,2.13,7.235715552317513,7.223632852572097,7.341076107064523
427,2.135,7.204654523949898,7.220066224731273,7.343411971980508
428,2.14,7.090282492722167,7.13667751740433,7.256180944234194
429,2.145,6.888214655685232,6.969212938845191,7.076680478642563
430,2.15,6.596951788502299,6.715318935586798,6.804311934592105
431,2.155,6.219045628025737,6.375240465376027,6.4420766926534405
432,2.16,5.763500066360361,5.953622205824244,5.997719807075576
433,2.165,5.2498708918675625,5.46277757581625,5.48557252175114
434,2.17,4.71414540337714,4.927859779590086,4.931764220368101
435,2.1750000000000003,4.214729086623705,4.393779126436178,4.3819075626170125
436,2.18,3.8326985577445383,3.9311950665085127,3.906271657884354
437,2.185,3.65621773035224,3.633371570071987,3.5958442570330877
438,2.19,3.745616573943926,3.5913959959936355,3.539707479343166
439,2.195,4.09996720520521,3.848133521508659,3.7821914199425013
440,2.2,4.657535721203892,4.365735347661176,4.289803873136917
441,2.205,5.329588111141035,5.045575471672115,4.968094420974097
442,2.21,6.034928588931691,5.781311196947984,5.713418837772607
443,2.215,6.714939018987591,6.494422864669221,6.447073197164867
444,2.22,7.332985008439422,7.138880289782478,7.118451297021599
445,2.225,7.868246253617298,7.692018515293044,7.699970680609339
